,day,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
13909,7,1,8,18,0,2,1,2,0.76,0.7121,0.62,0.1642,814
13910,7,1,8,19,0,2,1,2,0.76,0.7273,0.66,0.1045,610
13911,7,1,8,20,0,2,1,2,0.74,0.6970000000000001,0.7,0.1343,448
13912,7,1,8,21,0,2,1,2,0.72,0.6970000000000001,0.74,0.0,317
13913,7,1,8,22,0,2,1,1,0.72,0.6970000000000001,0.74,0.1045,224
13914,7,1,8,23,0,2,1,1,0.72,0.6970000000000001,0.79,0.0,138
13915,8,1,8,0,0,3,1,1,0.7,0.6667,0.84,0.0,58
13916,8,1,8,1,0,3,1,1,0.72,0.6970000000000001,0.79,0.0,23
13917,8,1,8,2,0,3,1,1,0.7,0.6667,0.84,0.0,6
13918,8,1,8,3,0,3,1,1,0.7,0.6667,0.84,0.0,7
13919,8,1,8,4,0,3,1,1,0.7,0.6667,0.84,0.0,7
13920,8,1,8,5,0,3,1,2,0.68,0.6364,0.89,0.1642,43
13921,8,1,8,6,0,3,1,2,0.7,0.6667,0.84,0.1642,173
13922,8,1,8,7,0,3,1,2,0.7,0.6667,0.84,0.1642,482
13923,8,1,8,8,0,3,1,2,0.74,0.7273,0.72,0.0896,737
13924,8,1,8,9,0,3,1,2,0.76,0.7273,0.66,0.0,341
13925,8,1,8,10,0,3,1,2,0.8,0.7424,0.52,0.1343,214
13926,8,1,8,11,0,3,1,2,0.8,0.7424,0.52,0.0,239
13927,8,1,8,12,0,3,1,2,0.8,0.7424,0.52,0.0,280
13928,8,1,8,13,0,3,1,2,0.8,0.7424,0.52,0.0,313
13929,8,1,8,14,0,3,1,2,0.8,0.7424,0.52,0.2537,236
13930,8,1,8,15,0,3,1,2,0.84,0.7576,0.44,0.19399999999999998,278
13931,8,1,8,16,0,3,1,2,0.8,0.7424,0.49,0.2836,441
13932,8,1,8,17,0,3,1,2,0.8,0.7576,0.55,0.2836,858
13933,8,1,8,18,0,3,1,2,0.78,0.7273,0.55,0.1642,862
13934,8,1,8,19,0,3,1,1,0.76,0.7273,0.66,0.2239,686
13935,8,1,8,20,0,3,1,1,0.74,0.6970000000000001,0.66,0.19399999999999998,500
13936,8,1,8,21,0,3,1,1,0.74,0.6970000000000001,0.66,0.1045,381
13937,8,1,8,22,0,3,1,1,0.72,0.6970000000000001,0.74,0.1045,233
13938,8,1,8,23,0,3,1,1,0.72,0.6818,0.7,0.1343,136
13939,9,1,8,0,0,4,1,1,0.72,0.6970000000000001,0.74,0.19399999999999998,67
13940,9,1,8,1,0,4,1,1,0.7,0.6667,0.79,0.1343,28
13941,9,1,8,2,0,4,1,1,0.7,0.6667,0.84,0.0896,14
13942,9,1,8,3,0,4,1,1,0.68,0.6364,0.83,0.0896,6
13943,9,1,8,4,0,4,1,2,0.68,0.6364,0.89,0.1343,10
13944,9,1,8,5,0,4,1,2,0.66,0.5909,0.94,0.0,41
13945,9,1,8,6,0,4,1,1,0.66,0.6061,0.83,0.1642,167
13946,9,1,8,7,0,4,1,2,0.7,0.6667,0.84,0.1642,475
13947,9,1,8,8,0,4,1,1,0.72,0.6970000000000001,0.74,0.1045,698
13948,9,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1642,353
13949,9,1,8,10,0,4,1,1,0.8,0.7576,0.55,0.2239,205
13950,9,1,8,11,0,4,1,1,0.84,0.7576,0.44,0.0,260
13951,9,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1045,277
13952,9,1,8,13,0,4,1,1,0.86,0.7879,0.41,0.1045,281
13953,9,1,8,14,0,4,1,1,0.88,0.7727,0.32,0.2239,247
13954,9,1,8,15,0,4,1,1,0.88,0.7727,0.32,0.2239,267
13955,9,1,8,16,0,4,1,1,0.86,0.7727,0.39,0.2537,417
13956,9,1,8,17,0,4,1,1,0.86,0.7576,0.36,0.2537,810
13957,9,1,8,18,0,4,1,2,0.82,0.7576,0.46,0.2537,811
13958,9,1,8,19,0,4,1,1,0.8,0.7576,0.55,0.19399999999999998,623
13959,9,1,8,20,0,4,1,1,0.7,0.6515,0.54,0.2836,478
13960,9,1,8,21,0,4,1,2,0.7,0.6515,0.58,0.1642,336
13961,9,1,8,22,0,4,1,2,0.66,0.6212,0.69,0.2239,259
13962,9,1,8,23,0,4,1,1,0.66,0.6212,0.74,0.0,156
13963,10,1,8,0,0,5,1,1,0.7,0.6515,0.65,0.0896,85
13964,10,1,8,1,0,5,1,1,0.7,0.6515,0.65,0.1045,41
13965,10,1,8,2,0,5,1,1,0.7,0.6667,0.74,0.1642,20
13966,10,1,8,3,0,5,1,2,0.72,0.6970000000000001,0.79,0.19399999999999998,9
13967,10,1,8,4,0,5,1,3,0.7,0.6667,0.84,0.2836,7
13968,10,1,8,5,0,5,1,3,0.7,0.6667,0.84,0.2836,33
13969,10,1,8,6,0,5,1,3,0.64,0.5758,0.89,0.2985,44
13970,10,1,8,7,0,5,1,3,0.64,0.5758,0.89,0.1045,133
13971,10,1,8,8,0,5,1,3,0.62,0.5455,0.91,0.1642,119
13972,10,1,8,9,0,5,1,2,0.64,0.5758,0.89,0.0,220
13973,10,1,8,10,0,5,1,1,0.66,0.5909,0.89,0.1045,193
13974,10,1,8,11,0,5,1,3,0.68,0.6364,0.79,0.1343,251
13975,10,1,8,12,0,5,1,2,0.74,0.6970000000000001,0.66,0.3582,315
13976,10,1,8,13,0,5,1,2,0.76,0.7121,0.58,0.3582,290
13977,10,1,8,14,0,5,1,1,0.76,0.7121,0.58,0.3582,307
13978,10,1,8,15,0,5,1,1,0.8,0.7424,0.52,0.4478,324
13979,10,1,8,16,0,5,1,1,0.78,0.7273,0.55,0.2985,467
13980,10,1,8,17,0,5,1,1,0.8,0.7424,0.52,0.2836,730
13981,10,1,8,18,0,5,1,1,0.76,0.7121,0.62,0.2985,640
13982,10,1,8,19,0,5,1,1,0.76,0.7121,0.62,0.2836,492
13983,10,1,8,20,0,5,1,1,0.74,0.6970000000000001,0.66,0.2985,370
13984,10,1,8,21,0,5,1,1,0.74,0.6970000000000001,0.66,0.2537,286
13985,10,1,8,22,0,5,1,1,0.72,0.6970000000000001,0.74,0.2836,218
13986,10,1,8,23,0,5,1,1,0.72,0.6818,0.7,0.2836,192
13987,11,1,8,0,0,6,0,1,0.7,0.6515,0.7,0.2836,180
13988,11,1,8,1,0,6,0,1,0.66,0.6212,0.74,0.2239,116
13989,11,1,8,2,0,6,0,3,0.64,0.5909,0.78,0.19399999999999998,85
13990,11,1,8,3,0,6,0,3,0.62,0.5758,0.83,0.1642,21
13991,11,1,8,4,0,6,0,1,0.62,0.5758,0.83,0.1045,10
13992,11,1,8,5,0,6,0,1,0.62,0.5606,0.88,0.1045,11
13993,11,1,8,6,0,6,0,2,0.62,0.5606,0.88,0.1045,23
13994,11,1,8,7,0,6,0,1,0.64,0.5758,0.83,0.0896,62
13995,11,1,8,8,0,6,0,1,0.66,0.6061,0.83,0.1045,162
13996,11,1,8,9,0,6,0,1,0.68,0.6364,0.79,0.19399999999999998,271
13997,11,1,8,10,0,6,0,1,0.72,0.6818,0.62,0.0896,407
13998,11,1,8,11,0,6,0,1,0.74,0.6970000000000001,0.66,0.1642,499
13999,11,1,8,12,0,6,0,1,0.76,0.7121,0.58,0.2239,546
14000,11,1,8,13,0,6,0,1,0.8,0.7424,0.49,0.3582,569
14001,11,1,8,14,0,6,0,1,0.8,0.7424,0.49,0.2985,538
14002,11,1,8,15,0,6,0,1,0.8,0.7273,0.46,0.2836,562
14003,11,1,8,16,0,6,0,1,0.8,0.7273,0.46,0.2985,531
14004,11,1,8,17,0,6,0,3,0.74,0.6970000000000001,0.66,0.3582,512
14005,11,1,8,18,0,6,0,2,0.7,0.6667,0.74,0.2985,300
14006,11,1,8,19,0,6,0,2,0.66,0.5909,0.89,0.1045,275
14007,11,1,8,20,0,6,0,3,0.66,0.5909,0.89,0.4179,160
14008,11,1,8,21,0,6,0,2,0.66,0.5909,0.89,0.1642,128
14009,11,1,8,22,0,6,0,2,0.66,0.5909,0.89,0.1642,168
14010,11,1,8,23,0,6,0,3,0.66,0.6061,0.78,0.1642,163
14011,12,1,8,0,0,0,0,2,0.64,0.6061,0.73,0.1343,120
14012,12,1,8,1,0,0,0,1,0.62,0.5909,0.78,0.1343,113
14013,12,1,8,2,0,0,0,1,0.64,0.6061,0.69,0.1343,86
14014,12,1,8,3,0,0,0,1,0.62,0.5909,0.73,0.0896,48
14015,12,1,8,4,0,0,0,1,0.64,0.6061,0.69,0.0896,10
14016,12,1,8,5,0,0,0,1,0.64,0.6212,0.61,0.19399999999999998,10
14017,12,1,8,6,0,0,0,1,0.64,0.6061,0.65,0.1642,16
14018,12,1,8,7,0,0,0,1,0.64,0.6061,0.65,0.1343,39
14019,12,1,8,8,0,0,0,1,0.66,0.6212,0.54,0.2239,119
14020,12,1,8,9,0,0,0,1,0.7,0.6515,0.48,0.2239,217
14021,12,1,8,10,0,0,0,1,0.7,0.6515,0.51,0.1642,328
14022,12,1,8,11,0,0,0,1,0.74,0.6667,0.42,0.1642,449
14023,12,1,8,12,0,0,0,1,0.74,0.6667,0.42,0.19399999999999998,505
14024,12,1,8,13,0,0,0,1,0.78,0.6970000000000001,0.4,0.0,543
14025,12,1,8,14,0,0,0,1,0.76,0.6818,0.4,0.19399999999999998,579
14026,12,1,8,15,0,0,0,1,0.76,0.6818,0.4,0.1343,577
14027,12,1,8,16,0,0,0,1,0.76,0.6818,0.4,0.1045,513
14028,12,1,8,17,0,0,0,1,0.8,0.6970000000000001,0.33,0.0,505
14029,12,1,8,18,0,0,0,1,0.78,0.6818,0.35,0.1045,491
14030,12,1,8,19,0,0,0,1,0.74,0.6515,0.4,0.1343,465
14031,12,1,8,20,0,0,0,1,0.72,0.6515,0.45,0.0,300
14032,12,1,8,21,0,0,0,1,0.72,0.6667,0.51,0.0896,220
14033,12,1,8,22,0,0,0,1,0.7,0.6515,0.58,0.1343,181
14034,12,1,8,23,0,0,0,1,0.68,0.6364,0.61,0.0,110
14035,13,1,8,0,0,1,1,1,0.66,0.6212,0.65,0.1045,47
14036,13,1,8,1,0,1,1,1,0.66,0.6212,0.65,0.0896,14
14037,13,1,8,2,0,1,1,1,0.64,0.6061,0.69,0.1045,9
14038,13,1,8,3,0,1,1,1,0.64,0.6061,0.69,0.0,6
14039,13,1,8,4,0,1,1,1,0.64,0.6061,0.69,0.1045,11
14040,13,1,8,5,0,1,1,1,0.64,0.6061,0.69,0.1045,36
14041,13,1,8,6,0,1,1,1,0.62,0.5909,0.73,0.0896,159
14042,13,1,8,7,0,1,1,1,0.66,0.6212,0.65,0.1343,436
14043,13,1,8,8,0,1,1,2,0.72,0.6667,0.51,0.0896,673
14044,13,1,8,9,0,1,1,2,0.74,0.6667,0.45,0.0,305
14045,13,1,8,10,0,1,1,2,0.76,0.6818,0.4,0.0,199
14046,13,1,8,11,0,1,1,1,0.76,0.6818,0.4,0.0896,245
14047,13,1,8,12,0,1,1,1,0.78,0.6970000000000001,0.4,0.19399999999999998,276
14048,13,1,8,13,0,1,1,1,0.78,0.6970000000000001,0.4,0.1642,254
14049,13,1,8,14,0,1,1,1,0.8,0.6970000000000001,0.33,0.1045,248
14050,13,1,8,15,0,1,1,1,0.82,0.7273,0.34,0.2239,274
14051,13,1,8,16,0,1,1,1,0.8,0.7121,0.36,0.0896,464
14052,13,1,8,17,0,1,1,1,0.8,0.7121,0.36,0.1642,818
14053,13,1,8,18,0,1,1,1,0.76,0.6970000000000001,0.52,0.2836,812
14054,13,1,8,19,0,1,1,1,0.74,0.6818,0.58,0.1642,555
14055,13,1,8,20,0,1,1,1,0.74,0.6818,0.62,0.2239,432
14056,13,1,8,21,0,1,1,1,0.72,0.6818,0.66,0.19399999999999998,290
14057,13,1,8,22,0,1,1,1,0.72,0.6818,0.62,0.3284,192
14058,13,1,8,23,0,1,1,1,0.7,0.6515,0.7,0.2239,128
14059,14,1,8,0,0,2,1,1,0.7,0.6667,0.74,0.2239,60
14060,14,1,8,1,0,2,1,1,0.68,0.6364,0.79,0.2537,27
14061,14,1,8,2,0,2,1,2,0.68,0.6364,0.83,0.19399999999999998,11
14062,14,1,8,3,0,2,1,2,0.68,0.6364,0.83,0.19399999999999998,3
14063,14,1,8,4,0,2,1,2,0.68,0.6364,0.83,0.19399999999999998,5
14064,14,1,8,5,0,2,1,2,0.68,0.6364,0.89,0.19399999999999998,36
14065,14,1,8,6,0,2,1,3,0.64,0.5758,0.83,0.19399999999999998,64
14066,14,1,8,7,0,2,1,2,0.66,0.6061,0.83,0.0896,179
14067,14,1,8,8,0,2,1,2,0.66,0.5909,0.89,0.0896,618
14068,14,1,8,9,0,2,1,2,0.7,0.6667,0.74,0.0,402
14069,14,1,8,10,0,2,1,1,0.7,0.6667,0.79,0.1045,208
14070,14,1,8,11,0,2,1,1,0.74,0.6818,0.62,0.0,196
14071,14,1,8,12,0,2,1,1,0.78,0.7121,0.49,0.1343,300
14072,14,1,8,13,0,2,1,1,0.8,0.7273,0.46,0.0896,286
14073,14,1,8,14,0,2,1,1,0.82,0.7424,0.41,0.2239,255
14074,14,1,8,15,0,2,1,1,0.82,0.7576,0.46,0.2239,283
14075,14,1,8,16,0,2,1,1,0.82,0.7424,0.43,0.2239,458
14076,14,1,8,17,0,2,1,3,0.76,0.7273,0.66,0.2537,812
14077,14,1,8,18,0,2,1,1,0.76,0.7121,0.62,0.2836,854
14078,14,1,8,19,0,2,1,1,0.76,0.7273,0.66,0.19399999999999998,627
14079,14,1,8,20,0,2,1,1,0.74,0.7121,0.74,0.2239,436
14080,14,1,8,21,0,2,1,1,0.74,0.6818,0.62,0.2239,308
14081,14,1,8,22,0,2,1,1,0.72,0.6818,0.66,0.0896,189
14082,14,1,8,23,0,2,1,1,0.72,0.6818,0.66,0.1642,167
14083,15,1,8,0,0,3,1,1,0.7,0.6515,0.61,0.19399999999999998,60
14084,15,1,8,1,0,3,1,1,0.7,0.6515,0.61,0.0,37
14085,15,1,8,2,0,3,1,1,0.68,0.6364,0.65,0.0,8
14086,15,1,8,3,0,3,1,1,0.66,0.6212,0.74,0.1045,11
14087,15,1,8,4,0,3,1,1,0.64,0.5758,0.83,0.1045,4
14088,15,1,8,5,0,3,1,1,0.64,0.5909,0.78,0.1045,39
14089,15,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1045,172
14090,15,1,8,7,0,3,1,2,0.66,0.6212,0.69,0.19399999999999998,492
14091,15,1,8,8,0,3,1,2,0.7,0.6515,0.65,0.2836,682
14092,15,1,8,9,0,3,1,2,0.72,0.6818,0.62,0.19399999999999998,367
14093,15,1,8,10,0,3,1,2,0.72,0.6818,0.62,0.19399999999999998,233
14094,15,1,8,11,0,3,1,2,0.74,0.6818,0.58,0.19399999999999998,235
14095,15,1,8,12,0,3,1,1,0.74,0.6818,0.55,0.2239,307
14096,15,1,8,13,0,3,1,2,0.78,0.7121,0.49,0.19399999999999998,294
14097,15,1,8,14,0,3,1,2,0.76,0.6970000000000001,0.52,0.2985,255
14098,15,1,8,15,0,3,1,1,0.76,0.6970000000000001,0.52,0.2537,266
14099,15,1,8,16,0,3,1,1,0.76,0.6818,0.48,0.19399999999999998,431
14100,15,1,8,17,0,3,1,1,0.74,0.6818,0.55,0.2836,851
14101,15,1,8,18,0,3,1,1,0.74,0.6667,0.51,0.2239,848
14102,15,1,8,19,0,3,1,1,0.7,0.6515,0.61,0.1343,649
14103,15,1,8,20,0,3,1,1,0.7,0.6515,0.61,0.1343,427
14104,15,1,8,21,0,3,1,1,0.7,0.6515,0.61,0.19399999999999998,315
14105,15,1,8,22,0,3,1,1,0.7,0.6515,0.61,0.1642,226
14106,15,1,8,23,0,3,1,1,0.68,0.6364,0.65,0.1045,138
14107,16,1,8,0,0,4,1,1,0.66,0.6212,0.69,0.0,76
14108,16,1,8,1,0,4,1,1,0.64,0.6061,0.73,0.0,21
14109,16,1,8,2,0,4,1,1,0.64,0.6061,0.69,0.19399999999999998,15
14110,16,1,8,3,0,4,1,1,0.62,0.5909,0.73,0.2537,4
14111,16,1,8,4,0,4,1,1,0.62,0.5909,0.73,0.2239,5
14112,16,1,8,5,0,4,1,1,0.6,0.5758,0.78,0.1642,37
14113,16,1,8,6,0,4,1,1,0.6,0.5758,0.78,0.1642,165
14114,16,1,8,7,0,4,1,1,0.64,0.6061,0.69,0.2239,464
14115,16,1,8,8,0,4,1,1,0.68,0.6364,0.61,0.19399999999999998,682
14116,16,1,8,9,0,4,1,1,0.72,0.6667,0.54,0.1045,337
14117,16,1,8,10,0,4,1,1,0.74,0.6667,0.48,0.1343,199
14118,16,1,8,11,0,4,1,1,0.76,0.6667,0.37,0.0896,274
14119,16,1,8,12,0,4,1,1,0.8,0.6970000000000001,0.33,0.1045,343
14120,16,1,8,13,0,4,1,1,0.8,0.6970000000000001,0.31,0.2239,300
14121,16,1,8,14,0,4,1,1,0.82,0.7121,0.32,0.0,248
14122,16,1,8,15,0,4,1,1,0.8,0.6970000000000001,0.33,0.2537,260
14123,16,1,8,16,0,4,1,1,0.82,0.7121,0.32,0.2239,419
14124,16,1,8,17,0,4,1,1,0.82,0.7273,0.34,0.19399999999999998,897
14125,16,1,8,18,0,4,1,1,0.8,0.7121,0.36,0.0,832
14126,16,1,8,19,0,4,1,1,0.76,0.6818,0.4,0.1045,677
14127,16,1,8,20,0,4,1,1,0.76,0.6818,0.4,0.0896,514
14128,16,1,8,21,0,4,1,1,0.74,0.6667,0.48,0.19399999999999998,356
14129,16,1,8,22,0,4,1,1,0.72,0.6667,0.51,0.1642,254
14130,16,1,8,23,0,4,1,1,0.7,0.6515,0.54,0.1045,226
14131,17,1,8,0,0,5,1,1,0.68,0.2424,0.57,0.1642,88
14132,17,1,8,1,0,5,1,1,0.66,0.2424,0.65,0.1045,54
14133,17,1,8,2,0,5,1,1,0.66,0.2424,0.61,0.1343,19
14134,17,1,8,3,0,5,1,1,0.64,0.2424,0.65,0.1045,6
14135,17,1,8,4,0,5,1,1,0.64,0.2424,0.73,0.1642,9
14136,17,1,8,5,0,5,1,1,0.64,0.2424,0.73,0.1045,36
14137,17,1,8,6,0,5,1,1,0.62,0.2424,0.78,0.1343,157
14138,17,1,8,7,0,5,1,1,0.64,0.2424,0.73,0.1045,379
14139,17,1,8,8,0,5,1,1,0.68,0.2424,0.65,0.1343,668
14140,17,1,8,9,0,5,1,1,0.7,0.2424,0.58,0.1045,378
14141,17,1,8,10,0,5,1,1,0.74,0.2424,0.55,0.1642,231
14142,17,1,8,11,0,5,1,1,0.76,0.2424,0.52,0.2836,303
14143,17,1,8,12,0,5,1,1,0.82,0.2424,0.41,0.2239,365
14144,17,1,8,13,0,5,1,1,0.84,0.2424,0.36,0.3881,357
14145,17,1,8,14,0,5,1,1,0.86,0.2424,0.34,0.4179,328
14146,17,1,8,15,0,5,1,1,0.86,0.2424,0.3,0.4627,383
14147,17,1,8,16,0,5,1,2,0.84,0.2424,0.32,0.4478,488
14148,17,1,8,17,0,5,1,1,0.82,0.2424,0.36,0.3284,791
14149,17,1,8,18,0,5,1,2,0.82,0.2424,0.38,0.2537,669
14150,17,1,8,19,0,5,1,2,0.74,0.2424,0.55,0.3881,491
14151,17,1,8,20,0,5,1,2,0.72,0.2424,0.58,0.2239,359
14152,17,1,8,21,0,5,1,2,0.68,0.2424,0.69,0.2985,255
14153,17,1,8,22,0,5,1,3,0.66,0.2424,0.83,0.19399999999999998,213
14154,17,1,8,23,0,5,1,3,0.64,0.2424,0.83,0.2239,121
14155,18,1,8,0,0,6,0,2,0.64,0.5758,0.83,0.2239,105
14156,18,1,8,1,0,6,0,3,0.62,0.5455,0.94,0.1642,92
14157,18,1,8,2,0,6,0,3,0.62,0.5606,0.88,0.1642,43
14158,18,1,8,3,0,6,0,1,0.62,0.5606,0.88,0.19399999999999998,30
14159,18,1,8,4,0,6,0,1,0.62,0.5909,0.73,0.2239,13
14160,18,1,8,5,0,6,0,1,0.6,0.5758,0.78,0.2537,9
14161,18,1,8,6,0,6,0,1,0.6,0.5606,0.83,0.2239,27
14162,18,1,8,7,0,6,0,1,0.6,0.5606,0.83,0.2239,64
14163,18,1,8,8,0,6,0,1,0.64,0.6061,0.69,0.2537,189
14164,18,1,8,9,0,6,0,1,0.66,0.6212,0.65,0.2836,292
14165,18,1,8,10,0,6,0,1,0.7,0.6515,0.54,0.1642,480
14166,18,1,8,11,0,6,0,1,0.72,0.6667,0.51,0.0,536
14167,18,1,8,12,0,6,0,1,0.76,0.6667,0.37,0.19399999999999998,654
14168,18,1,8,13,0,6,0,1,0.74,0.6515,0.4,0.19399999999999998,644
14169,18,1,8,14,0,6,0,1,0.76,0.6667,0.37,0.2836,598
14170,18,1,8,15,0,6,0,1,0.76,0.6667,0.37,0.2239,596
14171,18,1,8,16,0,6,0,1,0.76,0.6667,0.37,0.2537,641
14172,18,1,8,17,0,6,0,1,0.76,0.6667,0.37,0.2239,635
14173,18,1,8,18,0,6,0,1,0.74,0.6515,0.37,0.1642,554
14174,18,1,8,19,0,6,0,1,0.7,0.6364,0.45,0.1642,488
14175,18,1,8,20,0,6,0,1,0.7,0.6364,0.45,0.1045,341
14176,18,1,8,21,0,6,0,1,0.66,0.6212,0.61,0.0,338
14177,18,1,8,22,0,6,0,1,0.66,0.6212,0.61,0.0,261
14178,18,1,8,23,0,6,0,1,0.64,0.6061,0.65,0.0896,235
14179,19,1,8,0,0,0,0,1,0.66,0.6212,0.57,0.0896,187
14180,19,1,8,1,0,0,0,1,0.64,0.6061,0.65,0.0,131
14181,19,1,8,2,0,0,0,2,0.62,0.6061,0.69,0.0896,119
14182,19,1,8,3,0,0,0,2,0.62,0.6061,0.61,0.1642,55
14183,19,1,8,4,0,0,0,2,0.62,0.6061,0.65,0.1642,26
14184,19,1,8,5,0,0,0,2,0.6,0.5909,0.73,0.1343,11
14185,19,1,8,6,0,0,0,2,0.62,0.6061,0.69,0.1045,20
14186,19,1,8,7,0,0,0,2,0.62,0.6061,0.69,0.1343,41
14187,19,1,8,8,0,0,0,2,0.64,0.6061,0.69,0.1045,124
14188,19,1,8,9,0,0,0,2,0.66,0.6212,0.74,0.0,270
14189,19,1,8,10,0,0,0,2,0.68,0.6364,0.69,0.0,425
14190,19,1,8,11,0,0,0,3,0.64,0.5909,0.78,0.1642,272
14191,19,1,8,12,0,0,0,3,0.64,0.6061,0.73,0.0,298
14192,19,1,8,13,0,0,0,3,0.64,0.5758,0.83,0.1343,162
14193,19,1,8,14,0,0,0,3,0.64,0.6061,0.73,0.0,149
14194,19,1,8,15,0,0,0,2,0.64,0.6061,0.65,0.0,276
14195,19,1,8,16,0,0,0,2,0.66,0.6212,0.65,0.0,356
14196,19,1,8,17,0,0,0,2,0.64,0.5909,0.78,0.1045,343
14197,19,1,8,18,0,0,0,2,0.64,0.5909,0.78,0.1045,377
14198,19,1,8,19,0,0,0,2,0.64,0.6061,0.73,0.1343,341
14199,19,1,8,20,0,0,0,2,0.64,0.6061,0.73,0.19399999999999998,274
14200,19,1,8,21,0,0,0,3,0.62,0.5909,0.78,0.0896,190
14201,19,1,8,22,0,0,0,2,0.62,0.5909,0.78,0.1642,56
14202,19,1,8,23,0,0,0,2,0.62,0.5909,0.73,0.0,46
14203,20,1,8,0,0,1,1,2,0.6,0.5606,0.83,0.1045,26
14204,20,1,8,1,0,1,1,1,0.6,0.5606,0.83,0.1642,10
14205,20,1,8,2,0,1,1,1,0.6,0.5606,0.83,0.1642,5
14206,20,1,8,3,0,1,1,1,0.6,0.5455,0.88,0.1045,3
14207,20,1,8,4,0,1,1,2,0.6,0.5606,0.83,0.0896,7
14208,20,1,8,5,0,1,1,2,0.6,0.5606,0.83,0.0,37
14209,20,1,8,6,0,1,1,2,0.6,0.5758,0.78,0.1343,161
14210,20,1,8,7,0,1,1,2,0.62,0.5909,0.78,0.1343,442
14211,20,1,8,8,0,1,1,2,0.62,0.5909,0.73,0.1045,655
14212,20,1,8,9,0,1,1,2,0.64,0.6061,0.69,0.0,357
14213,20,1,8,10,0,1,1,2,0.64,0.6061,0.69,0.0896,193
14214,20,1,8,11,0,1,1,1,0.66,0.6212,0.65,0.1045,241
14215,20,1,8,12,0,1,1,2,0.66,0.6212,0.61,0.1045,282
14216,20,1,8,13,0,1,1,1,0.7,0.6515,0.58,0.1343,291
14217,20,1,8,14,0,1,1,1,0.72,0.6667,0.54,0.1642,275
14218,20,1,8,15,0,1,1,1,0.72,0.6667,0.54,0.2537,309
14219,20,1,8,16,0,1,1,1,0.72,0.6667,0.54,0.2537,460
14220,20,1,8,17,0,1,1,1,0.7,0.6515,0.58,0.2836,893
14221,20,1,8,18,0,1,1,2,0.62,0.5909,0.78,0.2537,815
14222,20,1,8,19,0,1,1,2,0.62,0.5909,0.78,0.19399999999999998,299
14223,20,1,8,20,0,1,1,2,0.62,0.5758,0.83,0.2836,261
14224,20,1,8,21,0,1,1,1,0.6,0.5606,0.83,0.0,245
14225,20,1,8,22,0,1,1,2,0.6,0.5606,0.83,0.0,161
14226,20,1,8,23,0,1,1,2,0.6,0.5606,0.83,0.0,102
14227,21,1,8,0,0,2,1,2,0.6,0.5606,0.83,0.0896,59
14228,21,1,8,1,0,2,1,2,0.6,0.5606,0.83,0.1343,33
14229,21,1,8,2,0,2,1,2,0.58,0.5455,0.88,0.2836,8
14230,21,1,8,3,0,2,1,1,0.56,0.5303,0.88,0.0,3
14231,21,1,8,4,0,2,1,1,0.56,0.5303,0.88,0.0,4
14232,21,1,8,5,0,2,1,1,0.56,0.5303,0.83,0.0896,34
14233,21,1,8,6,0,2,1,1,0.56,0.5303,0.83,0.1045,169
14234,21,1,8,7,0,2,1,1,0.6,0.5758,0.78,0.1045,519
14235,21,1,8,8,0,2,1,1,0.6,0.5758,0.78,0.1343,723
14236,21,1,8,9,0,2,1,1,0.64,0.6061,0.69,0.0,328
14237,21,1,8,10,0,2,1,1,0.66,0.6212,0.61,0.1045,178
14238,21,1,8,11,0,2,1,1,0.7,0.6515,0.54,0.0,256
14239,21,1,8,12,0,2,1,1,0.72,0.6515,0.45,0.0,305
14240,21,1,8,13,0,2,1,1,0.74,0.6515,0.4,0.0,331
14241,21,1,8,14,0,2,1,1,0.76,0.6667,0.37,0.0896,302
14242,21,1,8,15,0,2,1,1,0.76,0.6667,0.37,0.0,302
14243,21,1,8,16,0,2,1,1,0.76,0.6667,0.37,0.0,467
14244,21,1,8,17,0,2,1,1,0.74,0.6667,0.51,0.2836,878
14245,21,1,8,18,0,2,1,1,0.72,0.6667,0.54,0.2239,625
14246,21,1,8,19,0,2,1,3,0.62,0.5909,0.73,0.1045,476
14247,21,1,8,20,0,2,1,1,0.64,0.6061,0.73,0.0,358
14248,21,1,8,21,0,2,1,1,0.64,0.6061,0.73,0.0,280
14249,21,1,8,22,0,2,1,1,0.64,0.5909,0.78,0.0,232
14250,21,1,8,23,0,2,1,1,0.62,0.5758,0.83,0.0,136
14251,22,1,8,0,0,3,1,1,0.62,0.5758,0.83,0.1045,55
14252,22,1,8,1,0,3,1,1,0.62,0.5909,0.78,0.0,21
14253,22,1,8,2,0,3,1,1,0.62,0.5909,0.78,0.0,17
14254,22,1,8,3,0,3,1,1,0.62,0.5909,0.78,0.0,7
14255,22,1,8,4,0,3,1,1,0.58,0.5455,0.83,0.1045,8
14256,22,1,8,5,0,3,1,1,0.6,0.5758,0.78,0.0,40
14257,22,1,8,6,0,3,1,1,0.62,0.5909,0.73,0.0,187
14258,22,1,8,7,0,3,1,1,0.62,0.5909,0.78,0.0,553
14259,22,1,8,8,0,3,1,1,0.64,0.6061,0.73,0.0896,740
14260,22,1,8,9,0,3,1,1,0.68,0.6364,0.65,0.0,376
